Approximate absolute humidity debug
temperatureCelsius: 24.210000000000036, relativeHumidity: 23.51, absoluteHumidity: 5.1760551152524785
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.88, absoluteHumidity: 5.341517356329322
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.88, absoluteHumidity: 5.341517356329322
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.88, absoluteHumidity: 5.341517356329322
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.855, absoluteHumidity: 5.335925315545896
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.88, absoluteHumidity: 5.341517356329322
temperatureCelsius: 24.5, relativeHumidity: 23.855, absoluteHumidity: 5.338943523721387
temperatureCelsius: 24.5, relativeHumidity: 23.855, absoluteHumidity: 5.338943523721387
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.835, absoluteHumidity: 5.331451682919154
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.835, absoluteHumidity: 5.331451682919154
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.835, absoluteHumidity: 5.331451682919154
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.835, absoluteHumidity: 5.331451682919154
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.835, absoluteHumidity: 5.331451682919154
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.815, absoluteHumidity: 5.3269780502924124
temperatureCelsius: 24.49000000000001, relativeHumidity: 23.815, absoluteHumidity: 5.3269780502924124
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.79, absoluteHumidity: 5.318377495152269
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.79, absoluteHumidity: 5.318377495152269
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.815, absoluteHumidity: 5.323966374403165
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.815, absoluteHumidity: 5.323966374403165
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.815, absoluteHumidity: 5.323966374403165
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.815, absoluteHumidity: 5.323966374403165
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.835, absoluteHumidity: 5.328437477803881
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.85, absoluteHumidity: 5.3287761762483825
temperatureCelsius: 24.480000000000018, relativeHumidity: 23.835, absoluteHumidity: 5.328437477803881
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.83, absoluteHumidity: 5.318287811305792
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.83, absoluteHumidity: 5.318287811305792
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.875, absoluteHumidity: 5.331345580291819
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.875, absoluteHumidity: 5.331345580291819
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.875, absoluteHumidity: 5.331345580291819
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.875, absoluteHumidity: 5.331345580291819
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.81, absoluteHumidity: 5.313824288174188
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.85, absoluteHumidity: 5.3197411205403045
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.85, absoluteHumidity: 5.3197411205403045
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.85, absoluteHumidity: 5.3197411205403045
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.85, absoluteHumidity: 5.3197411205403045
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.895, absoluteHumidity: 5.332794261483504
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.895, absoluteHumidity: 5.332794261483504
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.875, absoluteHumidity: 5.328330738351901
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.83, absoluteHumidity: 5.318287811305792
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.85, absoluteHumidity: 5.322751334437396
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.83, absoluteHumidity: 5.318287811305792
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.83, absoluteHumidity: 5.318287811305792
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.83, absoluteHumidity: 5.318287811305792
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.875, absoluteHumidity: 5.331345580291819
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.85, absoluteHumidity: 5.32576301947476
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.85, absoluteHumidity: 5.3287761762483825
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.83, absoluteHumidity: 5.321296970821112
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.85, absoluteHumidity: 5.3287761762483825
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.85, absoluteHumidity: 5.3287761762483825
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.83, absoluteHumidity: 5.32430760083853
temperatureCelsius: 24.470000000000027, relativeHumidity: 23.81, absoluteHumidity: 5.319839025428679
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.79, absoluteHumidity: 5.3123648735138165
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.79, absoluteHumidity: 5.3123648735138165
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.79, absoluteHumidity: 5.3123648735138165
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.79, absoluteHumidity: 5.3123648735138165
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.79, absoluteHumidity: 5.3123648735138165
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.79, absoluteHumidity: 5.3123648735138165
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.81, absoluteHumidity: 5.313824288174188
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.79, absoluteHumidity: 5.3123648735138165
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.460000000000036, relativeHumidity: 23.81, absoluteHumidity: 5.316830922167463
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.79, absoluteHumidity: 5.309360765042585
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.81, absoluteHumidity: 5.313824288174188
temperatureCelsius: 24.450000000000045, relativeHumidity: 23.81, absoluteHumidity: 5.313824288174188
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.79, absoluteHumidity: 5.306358124010643
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.79, absoluteHumidity: 5.306358124010643
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.79, absoluteHumidity: 5.306358124010643
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.79, absoluteHumidity: 5.306358124010643
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.785, absoluteHumidity: 5.302242330876737
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.785, absoluteHumidity: 5.302242330876737
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.420000000000016, relativeHumidity: 23.825, absoluteHumidity: 5.308155161327266
temperatureCelsius: 24.420000000000016, relativeHumidity: 23.825, absoluteHumidity: 5.308155161327266
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.85, absoluteHumidity: 5.3197411205403045
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.825, absoluteHumidity: 5.311159282452732
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.785, absoluteHumidity: 5.302242330876737
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.420000000000016, relativeHumidity: 23.825, absoluteHumidity: 5.308155161327266
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.805, absoluteHumidity: 5.306700806664734
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.83, absoluteHumidity: 5.315280121697083
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.785, absoluteHumidity: 5.302242330876737
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.785, absoluteHumidity: 5.302242330876737
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.81, absoluteHumidity: 5.310819122853863
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.79, absoluteHumidity: 5.306358124010643
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.785, absoluteHumidity: 5.302242330876737
temperatureCelsius: 24.430000000000007, relativeHumidity: 23.785, absoluteHumidity: 5.302242330876737
temperatureCelsius: 24.439999999999998, relativeHumidity: 23.79, absoluteHumidity: 5.306358124010643
